_time,_value
2023-12-17T03:17:29.852701816Z,57
2023-12-17T03:17:39.976266317Z,60
2023-12-17T03:17:50.175992751Z,23
2023-12-17T03:18:00.509326707Z,31
2023-12-17T03:18:10.827317449Z,22
2023-12-17T03:18:21.149043611Z,18
2023-12-17T03:18:31.49078953Z,40
2023-12-17T03:18:41.795341284Z,53
2023-12-17T03:18:52.091753041Z,98
2023-12-17T03:19:02.397824394Z,106
2023-12-17T03:19:12.678468727Z,100
2023-12-17T03:19:22.975386749Z,62
2023-12-17T03:19:33.313042389Z,36
2023-12-17T03:19:43.676826676Z,61
2023-12-17T03:19:54.006610267Z,30
2023-12-17T03:20:04.329126242Z,87
2023-12-17T03:20:14.662421313Z,45
2023-12-17T03:20:24.795912314Z,50
2023-12-17T03:20:34.988401794Z,54
2023-12-17T03:20:45.320151502Z,68
2023-12-17T03:20:55.54417368Z,39
2023-12-17T03:21:05.671549133Z,57
2023-12-17T03:21:16.061103842Z,21
2023-12-17T03:21:26.372475647Z,40
2023-12-17T03:21:36.700823174Z,24
2023-12-17T03:21:46.809259534Z,35
2023-12-17T03:21:57.107561576Z,27
2023-12-17T03:22:07.299377054Z,14
2023-12-17T03:22:17.636512664Z,56
2023-12-17T03:22:28.046607026Z,53
2023-12-17T03:22:38.384008717Z,72
2023-12-17T03:22:48.706201165Z,33
2023-12-17T03:22:59.002821761Z,56
2023-12-17T03:23:09.160020832Z,46
2023-12-17T03:23:19.277647167Z,37
2023-12-17T03:23:29.645950083Z,61
2023-12-17T03:23:39.974931603Z,54
2023-12-17T03:23:50.328396121Z,52
2023-12-17T03:24:00.693434468Z,55
2023-12-17T03:24:11.045906488Z,53
2023-12-17T03:24:21.155934388Z,57
2023-12-17T03:24:31.25663878Z,75
2023-12-17T03:24:41.578861581Z,53
2023-12-17T03:24:51.683751535Z,40
2023-12-17T03:25:02.005068497Z,50
2023-12-17T03:25:12.363139004Z,28
2023-12-17T03:25:22.542699844Z,49
2023-12-17T03:25:32.87294464Z,30
2023-12-17T03:25:43.095823374Z,54
2023-12-17T03:25:53.221410468Z,38
2023-12-17T03:26:03.354665492Z,51
2023-12-17T03:26:13.669328791Z,80
2023-12-17T03:26:23.810358751Z,43
2023-12-17T03:26:34.105178095Z,33
2023-12-17T03:26:44.462162564Z,47
2023-12-17T03:26:54.782151681Z,36
2023-12-17T03:27:04.894950048Z,40
2023-12-17T03:27:15.225302948Z,46
2023-12-17T03:27:25.545855374Z,36
2023-12-17T03:27:35.879154207Z,39
2023-12-17T03:27:46.000378253Z,48
2023-12-17T03:27:56.318663029Z,44
2023-12-17T03:28:06.663454282Z,26
2023-12-17T03:28:16.994693092Z,61
2023-12-17T03:28:27.139064876Z,38
2023-12-17T03:28:37.288742389Z,53
2023-12-17T03:28:47.601460171Z,46
2023-12-17T03:28:57.932357565Z,53
2023-12-17T03:29:08.05662493Z,56
2023-12-17T03:29:18.246196671Z,60
2023-12-17T03:29:28.364298696Z,60
2023-12-17T03:29:38.692595108Z,58
2023-12-17T03:29:49.029742399Z,35
2023-12-17T03:29:59.356747552Z,67
2023-12-17T03:30:09.716596035Z,50
2023-12-17T03:30:19.834618306Z,35
2023-12-17T03:30:30.142620865Z,51
2023-12-17T03:30:40.482617882Z,65
2023-12-17T03:30:50.606452135Z,79
2023-12-17T03:31:00.99074065Z,73
2023-12-17T03:31:11.294495711Z,51
2023-12-17T03:31:21.640076213Z,44
2023-12-17T03:31:31.965424903Z,61
2023-12-17T03:31:42.275224925Z,45
2023-12-17T03:31:52.641159449Z,55
2023-12-17T03:32:02.948418166Z,50
2023-12-17T03:32:13.288151567Z,55
2023-12-17T03:32:23.398343823Z,38
2023-12-17T03:32:33.764774319Z,39
2023-12-17T03:32:44.12773521Z,50
2023-12-17T03:32:54.469689582Z,111
2023-12-17T03:33:04.815580675Z,36
2023-12-17T03:33:14.960355477Z,29
2023-12-17T03:33:25.091628967Z,67
2023-12-17T03:33:35.216400494Z,30
2023-12-17T03:33:45.317664606Z,31
2023-12-17T03:33:55.459313729Z,34
2023-12-17T03:34:05.786588215Z,69
2023-12-17T03:34:16.12565181Z,50
2023-12-17T03:34:26.416252179Z,25
2023-12-17T03:34:36.544709433Z,26
2023-12-17T03:34:46.852682247Z,37
2023-12-17T03:34:56.963815518Z,39
2023-12-17T03:35:07.260276016Z,44
2023-12-17T03:35:17.410856611Z,49
2023-12-17T03:35:27.70824457Z,15
2023-12-17T03:35:38.021976039Z,51
2023-12-17T03:35:48.349449888Z,27
2023-12-17T03:35:58.694585748Z,15
2023-12-17T03:36:09.077498964Z,28
2023-12-17T03:36:19.387978641Z,35
2023-12-17T03:36:29.694314547Z,54
2023-12-17T03:36:39.996015116Z,46
2023-12-17T03:36:50.312957949Z,13
2023-12-17T03:37:00.639152814Z,37
2023-12-17T03:37:10.945417556Z,25
2023-12-17T03:37:21.239465842Z,50
2023-12-17T03:37:31.551499243Z,54
2023-12-17T03:37:41.863491976Z,46
2023-12-17T03:37:52.203740091Z,35
2023-12-17T03:38:02.526878657Z,75
2023-12-17T03:38:12.829867466Z,51
2023-12-17T03:38:23.132725873Z,35
2023-12-17T03:38:33.486528665Z,36
2023-12-17T03:38:43.588280289Z,39
2023-12-17T03:38:53.926245953Z,41
2023-12-17T03:39:04.265521013Z,54
2023-12-17T03:39:14.589582493Z,56
2023-12-17T03:39:24.933898071Z,68
2023-12-17T03:39:35.265400361Z,68
2023-12-17T03:39:45.597461131Z,21
2023-12-17T03:39:55.900878117Z,33
2023-12-17T03:40:06.005618008Z,34
2023-12-17T03:40:16.340410984Z,55
2023-12-17T03:40:26.67125754Z,38
2023-12-17T03:40:36.769152577Z,36
2023-12-17T03:40:47.06700952Z,24
2023-12-17T03:40:57.213059229Z,56
2023-12-17T03:41:07.553592428Z,36
2023-12-17T03:41:17.867406646Z,42
2023-12-17T03:41:28.188438977Z,58
2023-12-17T03:41:38.498857639Z,47
2023-12-17T03:41:48.792242114Z,52
2023-12-17T03:41:59.13567891Z,21
2023-12-17T03:42:09.307125716Z,43
2023-12-17T03:42:19.669694859Z,60
2023-12-17T03:42:29.959914987Z,61
2023-12-17T03:42:40.138517848Z,56
2023-12-17T03:42:50.33402092Z,26
2023-12-17T03:43:00.607881181Z,59
2023-12-17T03:43:10.912398729Z,81
2023-12-17T03:43:21.243586665Z,46
2023-12-17T03:43:31.564486719Z,48
2023-12-17T03:43:41.687511108Z,37
2023-12-17T03:43:52.042650335Z,30
2023-12-17T03:44:02.363699745Z,40
2023-12-17T03:44:12.575989395Z,34
2023-12-17T03:44:22.693586757Z,37
2023-12-17T03:44:33.003687261Z,29
2023-12-17T03:44:43.103755481Z,39
2023-12-17T03:44:53.447830477Z,35
2023-12-17T03:45:03.784272553Z,53
2023-12-17T03:45:14.146417694Z,37
2023-12-17T03:45:24.472798416Z,40
2023-12-17T03:45:34.814336203Z,41
2023-12-17T03:45:45.171248126Z,47
2023-12-17T03:45:55.494210621Z,24
2023-12-17T03:46:05.791310465Z,34
2023-12-17T03:46:16.124772343Z,21
2023-12-17T03:46:26.300532675Z,42
2023-12-17T03:46:36.599267664Z,36
2023-12-17T03:46:46.939025116Z,36
2023-12-17T03:46:57.241867886Z,45
2023-12-17T03:47:07.373470856Z,30
2023-12-17T03:47:17.701202207Z,31
2023-12-17T03:47:27.808886827Z,33
2023-12-17T03:47:37.947640125Z,34
2023-12-17T03:47:48.278971782Z,27
2023-12-17T03:47:58.587816905Z,34
2023-12-17T03:48:08.926110613Z,36
2023-12-17T03:48:19.221650939Z,21
2023-12-17T03:48:29.371373101Z,31
2023-12-17T03:48:39.681071223Z,43
2023-12-17T03:48:49.862768302Z,35
2023-12-17T03:49:00.188991657Z,21
2023-12-17T03:49:10.50320196Z,22
2023-12-17T03:49:20.616579329Z,55
2023-12-17T03:49:30.941599329Z,63
2023-12-17T03:49:41.242517687Z,46
2023-12-17T03:49:51.352651811Z,45
2023-12-17T03:50:01.676963927Z,51
2023-12-17T03:50:11.805036938Z,38
2023-12-17T03:50:22.12101081Z,63
2023-12-17T03:50:32.243821486Z,46
2023-12-17T03:50:42.338939909Z,50
2023-12-17T03:50:52.647796504Z,37
2023-12-17T03:51:02.754039599Z,37
2023-12-17T03:51:13.106077441Z,36
2023-12-17T03:51:23.436086451Z,63
2023-12-17T03:51:33.570987644Z,59
2023-12-17T03:51:43.901167716Z,47
2023-12-17T03:51:54.230983611Z,57
2023-12-17T03:52:04.532842196Z,64
2023-12-17T03:52:14.844446456Z,38
2023-12-17T03:52:24.984040596Z,35
2023-12-17T03:52:35.361485733Z,36
2023-12-17T03:52:45.662852977Z,57
2023-12-17T03:52:55.977801547Z,47
2023-12-17T03:53:06.304425611Z,47
2023-12-17T03:53:16.404184786Z,50
2023-12-17T03:53:26.7530174Z,55
2023-12-17T03:53:37.09609878Z,37
2023-12-17T03:53:47.426482092Z,46
2023-12-17T03:53:57.547670437Z,71
2023-12-17T03:54:07.90933892Z,42
2023-12-17T03:54:18.035874807Z,31
2023-12-17T03:54:28.3518222Z,38
2023-12-17T03:54:38.652020551Z,40
2023-12-17T03:54:48.99918068Z,52
2023-12-17T03:54:59.338131035Z,52
2023-12-17T03:55:09.495892676Z,44
2023-12-17T03:55:19.680234619Z,42
2023-12-17T03:55:29.987859462Z,52
2023-12-17T03:55:40.146976581Z,45
2023-12-17T03:55:50.474453732Z,47
2023-12-17T03:56:00.649229835Z,41
2023-12-17T03:56:10.960886481Z,33
2023-12-17T03:56:21.271418959Z,29
2023-12-17T03:56:31.583485157Z,38
2023-12-17T03:56:41.701172273Z,40
2023-12-17T03:56:51.892321206Z,37
2023-12-17T03:57:02.257464449Z,61
2023-12-17T03:57:12.580203445Z,34
2023-12-17T03:57:22.697976343Z,24
2023-12-17T03:57:33.03593447Z,41
2023-12-17T03:57:43.351602559Z,48
2023-12-17T03:57:53.67455492Z,30
2023-12-17T03:58:03.888584671Z,33
2023-12-17T03:58:13.990172379Z,29
2023-12-17T03:58:24.315699963Z,33
2023-12-17T03:58:34.617454639Z,28
2023-12-17T03:58:44.741901595Z,32
2023-12-17T03:58:55.109947538Z,34
2023-12-17T03:59:05.438908105Z,70
2023-12-17T03:59:15.742409823Z,29
2023-12-17T03:59:25.865372554Z,36
2023-12-17T03:59:35.975061914Z,28
2023-12-17T03:59:46.296393525Z,51
2023-12-17T03:59:56.663697058Z,22
2023-12-17T04:00:17.830739677Z,54
2023-12-17T04:00:28.028599367Z,44
2023-12-17T04:00:38.298927575Z,50
2023-12-17T04:00:48.416198673Z,34
2023-12-17T04:00:58.730845328Z,30
2023-12-17T04:01:09.059229925Z,30
2023-12-17T04:01:19.404735197Z,56
2023-12-17T04:01:29.54407274Z,35
2023-12-17T04:01:39.680911412Z,58
2023-12-17T04:01:49.991855104Z,47
2023-12-17T04:02:00.249695735Z,64
2023-12-17T04:02:10.464332295Z,95
2023-12-17T04:02:20.774100364Z,98
2023-12-17T04:02:31.125600842Z,63
2023-12-17T04:02:41.475805176Z,60
2023-12-17T04:02:51.807957754Z,58
2023-12-17T04:03:02.081566229Z,56
2023-12-17T04:03:12.384734051Z,38
2023-12-17T04:03:22.693804288Z,61
2023-12-17T04:03:32.975529955Z,54
2023-12-17T04:03:43.294172144Z,49
2023-12-17T04:03:53.6293101Z,55
2023-12-17T04:04:03.971548359Z,49
2023-12-17T04:04:14.07833964Z,55
2023-12-17T04:04:24.424097102Z,57
2023-12-17T04:04:34.71877877Z,65
2023-12-17T04:04:44.951840147Z,59
2023-12-17T04:04:55.270452088Z,73
2023-12-17T04:05:05.60905884Z,52
2023-12-17T04:05:15.938977374Z,45
2023-12-17T04:05:26.078651626Z,47
2023-12-17T04:05:36.30388949Z,56
2023-12-17T04:05:46.491549865Z,47
2023-12-17T04:05:56.799765726Z,69
2023-12-17T04:06:07.047144724Z,47
2023-12-17T04:06:17.376353677Z,62
2023-12-17T04:06:27.716858568Z,68
2023-12-17T04:06:38.063542574Z,59
2023-12-17T04:06:48.380125568Z,69
2023-12-17T04:06:58.588442672Z,54
2023-12-17T04:07:08.809453129Z,55
2023-12-17T04:07:19.109486194Z,78
2023-12-17T04:07:29.472554722Z,76
2023-12-17T04:07:39.712972231Z,63
2023-12-17T04:07:50.045758926Z,41
2023-12-17T04:08:00.332639251Z,56
2023-12-17T04:08:10.512315676Z,62
2023-12-17T04:08:20.892541553Z,45
2023-12-17T04:08:31.141202308Z,57
2023-12-17T04:08:41.266933307Z,54
2023-12-17T04:08:51.589346984Z,51
2023-12-17T04:09:01.721398704Z,55
2023-12-17T04:09:12.008661193Z,63
2023-12-17T04:09:22.296339965Z,63
2023-12-17T04:09:32.483367399Z,80
2023-12-17T04:09:42.69008184Z,65
2023-12-17T04:09:52.962116079Z,48
2023-12-17T04:10:03.145119835Z,79
2023-12-17T04:10:13.401723933Z,56
2023-12-17T04:10:23.737297317Z,45
2023-12-17T04:10:34.072090763Z,71
2023-12-17T04:10:44.385109063Z,45
2023-12-17T04:10:54.700965017Z,56
2023-12-17T04:11:04.851656559Z,42
2023-12-17T04:11:15.054330104Z,68
2023-12-17T04:11:25.194494366Z,65
2023-12-17T04:11:35.33934268Z,49
2023-12-17T04:11:45.45332556Z,69
2023-12-17T04:11:55.718382766Z,55
2023-12-17T04:12:05.889754491Z,39
2023-12-17T04:12:16.04221195Z,48
2023-12-17T04:12:26.16928939Z,64
2023-12-17T04:12:36.312441948Z,36
2023-12-17T04:12:46.435939797Z,55
2023-12-17T04:12:56.803293449Z,39
2023-12-17T04:13:07.11759717Z,58
2023-12-17T04:13:17.229866968Z,50
2023-12-17T04:13:27.598474015Z,43
2023-12-17T04:13:37.724345928Z,34
2023-12-17T04:13:47.910979076Z,40
2023-12-17T04:13:58.199892335Z,38
2023-12-17T04:14:08.535479712Z,49
2023-12-17T04:14:18.696505567Z,46
2023-12-17T04:14:28.801577258Z,37
2023-12-17T04:14:38.919600408Z,67
2023-12-17T04:14:49.277129871Z,54
2023-12-17T04:14:59.547953375Z,75
2023-12-17T04:15:09.755659156Z,86
2023-12-17T04:15:19.869283667Z,56
2023-12-17T04:15:29.990725626Z,41
2023-12-17T04:15:40.153803636Z,39
2023-12-17T04:15:50.411461115Z,49
2023-12-17T04:16:00.799591359Z,46
2023-12-17T04:16:11.134193863Z,62
2023-12-17T04:16:21.251834536Z,52
2023-12-17T04:16:31.590813511Z,43
2023-12-17T04:16:41.886090612Z,48
2023-12-17T04:16:52.219825191Z,74
2023-12-17T04:17:02.531776035Z,44
2023-12-17T04:17:12.686172675Z,45
2023-12-17T04:17:23.0224873Z,49
2023-12-17T04:17:33.144389986Z,39
2023-12-17T04:17:43.518736634Z,63
2023-12-17T04:17:53.630637187Z,81
2023-12-17T04:18:03.924602783Z,59
2023-12-17T04:18:14.264166336Z,32
2023-12-17T04:18:24.611901335Z,74
2023-12-17T04:18:34.944992026Z,29
2023-12-17T04:18:45.106898408Z,36
2023-12-17T04:18:55.422709041Z,59
2023-12-17T04:19:05.727564104Z,68
2023-12-17T04:19:16.062613388Z,54
2023-12-17T04:19:26.399378865Z,48
2023-12-17T04:19:36.504116612Z,35
2023-12-17T04:19:46.822307405Z,55
2023-12-17T04:19:56.942247762Z,59
2023-12-17T04:20:07.102887187Z,31
2023-12-17T04:20:17.414083421Z,52
2023-12-17T04:20:27.62715952Z,66
2023-12-17T04:20:37.990766928Z,74
2023-12-17T04:20:48.280727865Z,82
2023-12-17T04:20:58.469574446Z,49
2023-12-17T04:21:08.833878735Z,80
2023-12-17T04:21:18.94527755Z,67
2023-12-17T04:21:29.244687879Z,86
2023-12-17T04:21:39.517549393Z,69
2023-12-17T04:21:49.702122983Z,41
2023-12-17T04:21:59.813652779Z,70
2023-12-17T04:22:10.022075827Z,56
2023-12-17T04:22:20.355030836Z,76
2023-12-17T04:22:30.607691025Z,42
2023-12-17T04:22:40.950742629Z,55
2023-12-17T04:22:51.137115704Z,62
2023-12-17T04:23:01.272563129Z,73
2023-12-17T04:23:11.558309469Z,69
2023-12-17T04:23:21.860722611Z,38
2023-12-17T04:23:32.128571107Z,51
2023-12-17T04:23:42.266725881Z,43
2023-12-17T04:23:52.538355129Z,71
2023-12-17T04:24:02.725740471Z,61
2023-12-17T04:24:12.982116947Z,42
2023-12-17T04:24:23.319032453Z,54
2023-12-17T04:24:33.470152275Z,77
2023-12-17T04:24:43.643814313Z,63
2023-12-17T04:24:53.922167514Z,46
2023-12-17T04:25:04.24645738Z,41
2023-12-17T04:25:14.5000929Z,44
2023-12-17T04:25:24.688907023Z,37
2023-12-17T04:25:34.856757062Z,45
2023-12-17T04:25:45.177357944Z,50
2023-12-17T04:25:55.269450056Z,47
2023-12-17T04:26:05.39075745Z,50
2023-12-17T04:26:15.727887975Z,41
2023-12-17T04:26:25.960641073Z,45
2023-12-17T04:26:36.280105367Z,47
2023-12-17T04:26:46.377919085Z,38
2023-12-17T04:26:56.675971037Z,49
2023-12-17T04:27:06.797962317Z,44
2023-12-17T04:27:16.90625774Z,38
2023-12-17T04:27:27.104211338Z,54
2023-12-17T04:27:37.34629405Z,43
2023-12-17T04:27:47.485538844Z,38
2023-12-17T04:27:57.711648663Z,29
2023-12-17T04:28:07.962355351Z,78
2023-12-17T04:28:18.267658005Z,60
2023-12-17T04:28:28.536035943Z,43
2023-12-17T04:28:38.749649029Z,63
2023-12-17T04:28:49.120275279Z,50
2023-12-17T04:28:59.424626724Z,42
2023-12-17T04:29:09.538771713Z,39
2023-12-17T04:29:19.831819206Z,59
2023-12-17T04:29:30.116240295Z,54
2023-12-17T04:29:40.439314316Z,75
2023-12-17T04:29:50.69351621Z,41
2023-12-17T04:30:00.854988136Z,51
2023-12-17T04:30:11.118964306Z,58
2023-12-17T04:30:21.305210023Z,55
2023-12-17T04:30:31.437465615Z,56
2023-12-17T04:30:41.806227095Z,71
2023-12-17T04:30:51.944869842Z,43
2023-12-17T04:31:02.270235287Z,60
2023-12-17T04:31:12.545098518Z,85
2023-12-17T04:31:22.884881024Z,96
2023-12-17T04:31:33.170721098Z,85
2023-12-17T04:31:43.541210295Z,83
2023-12-17T04:31:53.664382639Z,98
2023-12-17T04:32:03.97251397Z,104
2023-12-17T04:32:14.308182384Z,94
2023-12-17T04:32:24.604998298Z,94
2023-12-17T04:32:34.906664651Z,98
2023-12-17T04:32:45.06411553Z,100
2023-12-17T04:32:55.389381844Z,112
2023-12-17T04:33:05.703668475Z,109
2023-12-17T04:33:16.040400789Z,112
2023-12-17T04:33:26.303989298Z,102
2023-12-17T04:33:36.621534336Z,122
2023-12-17T04:33:46.854083368Z,83
2023-12-17T04:33:57.195312237Z,86
2023-12-17T04:34:07.527226586Z,74
2023-12-17T04:34:17.839442753Z,94
2023-12-17T04:34:28.033857568Z,70
2023-12-17T04:34:38.199161059Z,53
2023-12-17T04:34:48.548182516Z,48
2023-12-17T04:34:58.909686625Z,41
2023-12-17T04:35:09.234172563Z,30
2023-12-17T04:35:19.549619896Z,47
2023-12-17T04:35:29.854932997Z,47
2023-12-17T04:35:40.095526539Z,40
2023-12-17T04:35:50.287470384Z,31
2023-12-17T04:36:00.445307872Z,59
2023-12-17T04:36:10.789627423Z,38
2023-12-17T04:36:20.986300469Z,51
2023-12-17T04:36:31.292676409Z,39
2023-12-17T04:36:41.566778933Z,42
2023-12-17T04:36:51.6822253Z,32
2023-12-17T04:37:01.96894416Z,53
2023-12-17T04:37:12.110985882Z,51
2023-12-17T04:37:22.342902402Z,58
2023-12-17T04:37:32.624824787Z,32
2023-12-17T04:37:42.795461836Z,30
2023-12-17T04:37:53.129215434Z,36
2023-12-17T04:38:03.488134156Z,41
2023-12-17T04:38:13.739727357Z,37
2023-12-17T04:38:23.997131153Z,49
2023-12-17T04:38:34.146713709Z,88
2023-12-17T04:38:44.467522391Z,44
2023-12-17T04:38:54.666718102Z,44
2023-12-17T04:39:04.797691072Z,44
2023-12-17T04:39:15.063812486Z,57
2023-12-17T04:39:25.339476804Z,51
2023-12-17T04:39:35.651229441Z,45
2023-12-17T04:39:45.859395766Z,54
2023-12-17T04:39:56.206265576Z,57
2023-12-17T04:40:06.320450674Z,71
2023-12-17T04:40:16.571653114Z,73
2023-12-17T04:40:26.856062494Z,50
2023-12-17T04:40:36.995355261Z,57
2023-12-17T04:40:47.129655094Z,75
2023-12-17T04:40:57.257503116Z,40
2023-12-17T04:41:07.51611296Z,70
2023-12-17T04:41:17.850170575Z,58
2023-12-17T04:41:28.033807502Z,64
2023-12-17T04:41:38.384134524Z,55
2023-12-17T04:41:48.706537057Z,59
2023-12-17T04:41:59.038341947Z,53
2023-12-17T04:42:09.387641578Z,57
2023-12-17T04:42:19.678899309Z,58
2023-12-17T04:42:29.990584454Z,51
2023-12-17T04:42:40.296341551Z,40
2023-12-17T04:42:50.496006254Z,55
2023-12-17T04:43:00.660727206Z,46
2023-12-17T04:43:10.951861009Z,47
2023-12-17T04:43:21.314768525Z,54
2023-12-17T04:43:31.631068213Z,40
2023-12-17T04:43:41.979508669Z,33
2023-12-17T04:43:52.125978081Z,56
2023-12-17T04:44:02.419738001Z,29
2023-12-17T04:44:12.699452262Z,40
2023-12-17T04:44:22.91817695Z,43
2023-12-17T04:44:33.187365327Z,54
2023-12-17T04:44:43.289431781Z,55
2023-12-17T04:44:53.597182692Z,77
2023-12-17T04:45:03.751816542Z,60
2023-12-17T04:45:13.893633016Z,52
2023-12-17T04:45:24.24965446Z,46
2023-12-17T04:45:34.613249287Z,59
2023-12-17T04:45:44.930295531Z,60
2023-12-17T04:45:55.170691525Z,44
2023-12-17T04:46:05.511742185Z,62
2023-12-17T04:46:15.618211551Z,41
2023-12-17T04:46:25.935539033Z,38
2023-12-17T04:46:36.251635747Z,78
2023-12-17T04:46:46.557185956Z,64
2023-12-17T04:46:56.805838271Z,51
2023-12-17T04:47:06.920822085Z,59
2023-12-17T04:47:17.226258884Z,56
2023-12-17T04:47:27.530579563Z,50
2023-12-17T04:47:37.837944037Z,53
2023-12-17T04:47:48.058931075Z,41
2023-12-17T04:47:58.260851151Z,63
2023-12-17T04:48:08.637271449Z,62
2023-12-17T04:48:18.852913967Z,58
2023-12-17T04:48:29.159072399Z,58
2023-12-17T04:48:39.521007138Z,69
2023-12-17T04:48:49.82770481Z,55
2023-12-17T04:48:59.931657815Z,52
2023-12-17T04:49:10.070588144Z,75
2023-12-17T04:49:20.297476946Z,56
2023-12-17T04:49:30.473240939Z,55
2023-12-17T04:49:40.752244306Z,44
2023-12-17T04:49:51.099986193Z,62
2023-12-17T04:50:01.326717796Z,48
2023-12-17T04:50:11.644061358Z,55
2023-12-17T04:50:21.955116993Z,71
2023-12-17T04:50:32.296783905Z,78
2023-12-17T04:50:42.39558486Z,71
2023-12-17T04:50:52.707687954Z,52
2023-12-17T04:51:03.020972431Z,68
2023-12-17T04:51:13.325712345Z,48
2023-12-17T04:51:23.657625899Z,57
2023-12-17T04:51:33.988171894Z,55
2023-12-17T04:51:44.245101017Z,64
2023-12-17T04:51:54.539080657Z,85
2023-12-17T04:52:04.827392589Z,81
2023-12-17T04:52:15.134530796Z,74
2023-12-17T04:52:25.444668924Z,71
2023-12-17T04:52:35.77417276Z,48
2023-12-17T04:52:46.081833081Z,39
2023-12-17T04:52:56.410786754Z,53
2023-12-17T04:53:06.682380005Z,63
2023-12-17T04:53:17.05691689Z,55
2023-12-17T04:53:27.385553003Z,78
2023-12-17T04:53:37.70065262Z,51
2023-12-17T04:53:47.804443248Z,37
2023-12-17T04:53:58.11987528Z,46
2023-12-17T04:54:08.423876952Z,35
2023-12-17T04:54:18.531081483Z,49
2023-12-17T04:54:28.773246359Z,78
2023-12-17T04:54:38.978293956Z,67
2023-12-17T04:54:49.296811059Z,39
2023-12-17T04:54:59.493383001Z,36
2023-12-17T04:55:09.73156476Z,44
2023-12-17T04:55:19.848303382Z,35
2023-12-17T04:55:29.959535465Z,39
2023-12-17T04:55:40.311247531Z,36
2023-12-17T04:55:50.438055775Z,60
2023-12-17T04:56:00.582511133Z,29
2023-12-17T04:56:10.826934536Z,41
2023-12-17T04:56:21.165363297Z,61
2023-12-17T04:56:31.493183602Z,55
2023-12-17T04:56:41.871624417Z,48
2023-12-17T04:56:52.191911318Z,57
2023-12-17T04:57:02.49086592Z,39
2023-12-17T04:57:12.713115299Z,45
2023-12-17T04:57:23.072624302Z,32
2023-12-17T04:57:33.284575848Z,58
2023-12-17T04:57:43.445587719Z,44
2023-12-17T04:57:53.657928289Z,33
2023-12-17T04:58:04.052708528Z,23
2023-12-17T04:58:14.330416108Z,32
2023-12-17T04:58:24.578823047Z,25
2023-12-17T04:58:34.850507255Z,34
2023-12-17T04:58:45.181885069Z,44
2023-12-17T04:58:55.450285388Z,55
2023-12-17T04:59:05.721155407Z,46
2023-12-17T04:59:15.845354961Z,51
2023-12-17T04:59:25.997519021Z,55
2023-12-17T04:59:36.338072931Z,54
2023-12-17T04:59:46.655686574Z,33
2023-12-17T04:59:56.809849153Z,53
2023-12-17T05:00:07.127435832Z,125
2023-12-17T05:00:17.437855685Z,106
2023-12-17T05:00:27.578705497Z,110
2023-12-17T05:00:37.701794199Z,108
2023-12-17T05:00:48.060082682Z,61
2023-12-17T05:00:58.318222304Z,51
2023-12-17T05:01:08.479897387Z,52
2023-12-17T05:01:18.748407133Z,54
2023-12-17T05:01:28.995415868Z,69
2023-12-17T05:01:39.184203655Z,55
2023-12-17T05:01:49.507432792Z,38
2023-12-17T05:01:59.781718577Z,65
2023-12-17T05:02:10.136862739Z,46
2023-12-17T05:02:20.454549242Z,51
2023-12-17T05:02:30.581582912Z,64
2023-12-17T05:02:40.899510902Z,54
2023-12-17T05:02:51.031690038Z,46
2023-12-17T05:03:01.345849401Z,56
2023-12-17T05:03:11.708386795Z,34
2023-12-17T05:03:21.919458047Z,64
2023-12-17T05:03:32.124891589Z,87
2023-12-17T05:03:42.431497803Z,73
2023-12-17T05:03:52.589379783Z,55
2023-12-17T05:04:02.952676803Z,39
2023-12-17T05:04:13.283236972Z,54
